R2_1-m/m	R2_2-m/m	R2_3-m/m	e1	e2
0.00019283	-0.00032965	0.00025545	-0.00033054	0.00077881
0.00019343	-0.00033034	0.00025553	-0.00033120	0.00078017
0.00019393	-0.00032974	0.00025574	-0.00033060	0.00078026
0.00019312	-0.00032683	0.00025412	-0.00032767	0.00077491
0.00019276	-0.00033010	0.00025571	-0.00033099	0.00077947
0.00019340	-0.00032982	0.00025585	-0.00033070	0.00077995
0.00019085	-0.00032764	0.00025394	-0.00032855	0.00077334
0.00019483	-0.00032938	0.00025425	-0.00033017	0.00077925
0.00019310	-0.00033117	0.00025662	-0.00033207	0.00078180
0.00019207	-0.00032939	0.00025359	-0.00033025	0.00077591
0.00019413	-0.00032891	0.00025510	-0.00032975	0.00077898
0.00019144	-0.00032904	0.00025657	-0.00033000	0.00077801
0.00019255	-0.00032872	0.00025395	-0.00032957	0.00077607
0.00019222	-0.00033032	0.00025670	-0.00033125	0.00078018
0.00019397	-0.00032831	0.00025466	-0.00032915	0.00077777
0.00019409	-0.00032908	0.00025518	-0.00032992	0.00077918
0.00019253	-0.00033075	0.00025521	-0.00033163	0.00077938
0.00019236	-0.00032964	0.00025402	-0.00033050	0.00077687
0.00019367	-0.00032910	0.00025300	-0.00032989	0.00077657
0.00019135	-0.00032958	0.00025518	-0.00033050	0.00077703
0.00019194	-0.00032875	0.00025493	-0.00032965	0.00077652
0.00019412	-0.00033135	0.00025330	-0.00033214	0.00077957
0.00019179	-0.00032944	0.00025558	-0.00033036	0.00077773
0.00019441	-0.00033093	0.00025582	-0.00033178	0.00078201
0.00019280	-0.00033204	0.00025579	-0.00033293	0.00078152
0.00019135	-0.00032950	0.00025495	-0.00033042	0.00077672
0.00019299	-0.00032955	0.00025523	-0.00033043	0.00077865
0.00019291	-0.00033026	0.00025492	-0.00033113	0.00077896
0.00019252	-0.00033111	0.00025414	-0.00033196	0.00077862
0.00019291	-0.00032907	0.00025521	-0.00032995	0.00077807
0.00019146	-0.00032992	0.00025383	-0.00033080	0.00077608
0.00019048	-0.00033174	0.00025486	-0.00033267	0.00077801
0.00019263	-0.00033028	0.00025350	-0.00033112	0.00077724
0.00019286	-0.00033075	0.00025562	-0.00033163	0.00078011
0.00019439	-0.00032934	0.00025546	-0.00033018	0.00078004
0.00019183	-0.00033058	0.00025355	-0.00033144	0.00077682
0.00019315	-0.00032877	0.00025494	-0.00032963	0.00077772
0.00019189	-0.00033037	0.00025502	-0.00033127	0.00077819
0.00019339	-0.00033127	0.00025573	-0.00033214	0.00078126
0.00019336	-0.00032939	0.00025490	-0.00033024	0.00077851
0.00019400	-0.00033249	0.00025637	-0.00033336	0.00078374
0.00019291	-0.00033085	0.00025450	-0.00033170	0.00077912
0.00019088	-0.00032874	0.00025274	-0.00032961	0.00077322
0.00019334	-0.00032952	0.00025526	-0.00033039	0.00077899
0.00019112	-0.00033173	0.00025486	-0.00033265	0.00077863
0.00019220	-0.00032990	0.00025499	-0.00033079	0.00077798
0.00019183	-0.00033078	0.00025488	-0.00033167	0.00077839
0.00019299	-0.00033024	0.00025428	-0.00033109	0.00077836
0.00019142	-0.00033115	0.00025407	-0.00033204	0.00077752
0.00019214	-0.00033048	0.00025554	-0.00033139	0.00077908
0.00019414	-0.00032942	0.00025647	-0.00033029	0.00078090
0.00019201	-0.00032930	0.00025498	-0.00033020	0.00077719
0.00019148	-0.00033152	0.00025436	-0.00033241	0.00077825
0.00019270	-0.00032947	0.00025421	-0.00033032	0.00077722
0.00019371	-0.00032993	0.00025351	-0.00033074	0.00077795
0.00019354	-0.00033127	0.00025433	-0.00033210	0.00077997
0.00019263	-0.00032896	0.00025526	-0.00032985	0.00077773
0.00019409	-0.00032967	0.00025654	-0.00033055	0.00078118
0.00019220	-0.00032794	0.00025522	-0.00032884	0.00077626
0.00019152	-0.00032808	0.00025422	-0.00032897	0.00077472
0.00019083	-0.00033079	0.00025402	-0.00033169	0.00077654
0.00019203	-0.00033024	0.00025512	-0.00033114	0.00077829
0.00019406	-0.00033105	0.00025531	-0.00033189	0.00078127
0.00019194	-0.00033106	0.00025424	-0.00033194	0.00077812
0.00019274	-0.00033088	0.00025587	-0.00033178	0.00078040
0.00019247	-0.00032958	0.00025406	-0.00033043	0.00077697
0.00019040	-0.00032984	0.00025325	-0.00033073	0.00077438
0.00019137	-0.00033046	0.00025448	-0.00033136	0.00077721
0.00019214	-0.00032907	0.00025352	-0.00032992	0.00077557
0.00019176	-0.00033255	0.00025619	-0.00033348	0.00078143
0.00019117	-0.00033062	0.00025517	-0.00033154	0.00077788
0.00019399	-0.00032888	0.00025390	-0.00032969	0.00077758
0.00019115	-0.00033032	0.00025643	-0.00033128	0.00077886
0.00019314	-0.00033006	0.00025404	-0.00033090	0.00077807
0.00019239	-0.00033151	0.00025346	-0.00033235	0.00077821
0.00019103	-0.00033140	0.00025359	-0.00033228	0.00077691
0.00019238	-0.00032935	0.00025667	-0.00033028	0.00077933
0.00019364	-0.00033053	0.00025589	-0.00033140	0.00078094
0.00019305	-0.00033011	0.00025440	-0.00033096	0.00077840
0.00019114	-0.00033092	0.00025295	-0.00033178	0.00077588
0.00019332	-0.00033142	0.00025484	-0.00033227	0.00078043
0.00019337	-0.00032999	0.00025353	-0.00033081	0.00077770
0.00019087	-0.00032996	0.00025572	-0.00033091	0.00077751
0.00019190	-0.00033131	0.00025370	-0.00033217	0.00077777
0.00019229	-0.00033133	0.00025501	-0.00033221	0.00077952
0.00019190	-0.00033138	0.00025364	-0.00033224	0.00077778
0.00019253	-0.00033180	0.00025533	-0.00033268	0.00078054
0.00019318	-0.00032948	0.00025533	-0.00033035	0.00077887
0.00019377	-0.00032805	0.00025598	-0.00032892	0.00077868
0.00019171	-0.00032926	0.00025476	-0.00033016	0.00077663
0.00019261	-0.00032968	0.00025284	-0.00033050	0.00077595
0.00019100	-0.00033071	0.00025444	-0.00033162	0.00077706
0.00019217	-0.00032856	0.00025421	-0.00032943	0.00077581
0.00019401	-0.00033079	0.00025329	-0.00033158	0.00077888
0.00019185	-0.00033156	0.00025568	-0.00033247	0.00078000
0.00019224	-0.00033144	0.00025494	-0.00033232	0.00077950
0.00019302	-0.00033055	0.00025461	-0.00033141	0.00077904
0.00019294	-0.00033038	0.00025491	-0.00033124	0.00077910
0.00019370	-0.00033048	0.00025342	-0.00033128	0.00077840
0.00019290	-0.00033100	0.00025335	-0.00033182	0.00077806
0.00019322	-0.00032896	0.00025410	-0.00032980	0.00077711
0.00019431	-0.00033084	0.00025452	-0.00033165	0.00078048
0.00019323	-0.00032823	0.00025488	-0.00032909	0.00077720
0.00019245	-0.00033090	0.00025547	-0.00033179	0.00077971
0.00019097	-0.00032946	0.00025479	-0.00033038	0.00077614
0.00019182	-0.00033028	0.00025324	-0.00033114	0.00077620
0.00019153	-0.00033142	0.00025262	-0.00033226	0.00077641
0.00019154	-0.00032952	0.00025486	-0.00033042	0.00077682
0.00019114	-0.00032987	0.00025508	-0.00033079	0.00077701
0.00019265	-0.00033106	0.00025281	-0.00033187	0.00077734
0.00019221	-0.00033126	0.00025426	-0.00033213	0.00077859
0.00019142	-0.00033159	0.00025390	-0.00033247	0.00077779
0.00019326	-0.00033091	0.00025393	-0.00033174	0.00077892
0.00019065	-0.00032904	0.00025289	-0.00032992	0.00077346
0.00019282	-0.00033003	0.00025237	-0.00033083	0.00077601
0.00019169	-0.00032956	0.00025455	-0.00033045	0.00077669
0.00019369	-0.00032934	0.00025377	-0.00033016	0.00077763
0.00019148	-0.00032987	0.00025476	-0.00033078	0.00077702
0.00019185	-0.00033098	0.00025389	-0.00033185	0.00077758
0.00019201	-0.00032974	0.00025524	-0.00033065	0.00077790
0.00019080	-0.00033081	0.00025408	-0.00033171	0.00077659
0.00019231	-0.00032981	0.00025451	-0.00033068	0.00077750
0.00019214	-0.00032934	0.00025502	-0.00033023	0.00077739
0.00019269	-0.00032918	0.00025470	-0.00033005	0.00077744
0.00019149	-0.00032763	0.00025484	-0.00032854	0.00077487
0.00019301	-0.00032823	0.00025422	-0.00032908	0.00077631
0.00019222	-0.00032985	0.00025343	-0.00033070	0.00077635
0.00019269	-0.00033152	0.00025429	-0.00033237	0.00077935
0.00019289	-0.00033014	0.00025555	-0.00033103	0.00077946
0.00019170	-0.00032891	0.00025512	-0.00032982	0.00077664
0.00019092	-0.00033005	0.00025409	-0.00033095	0.00077596
0.00019120	-0.00032795	0.00025399	-0.00032885	0.00077404
0.00019092	-0.00032962	0.00025485	-0.00033054	0.00077631
0.00019281	-0.00033040	0.00025522	-0.00033128	0.00077931
0.00019174	-0.00032807	0.00025436	-0.00032896	0.00077507
0.00019195	-0.00032941	0.00025369	-0.00033028	0.00077592
0.00019210	-0.00032824	0.00025408	-0.00032911	0.00077528
0.00019263	-0.00033106	0.00025401	-0.00033191	0.00077855
0.00019363	-0.00032902	0.00025410	-0.00032984	0.00077758
0.00019266	-0.00033136	0.00025463	-0.00033223	0.00077952
0.00019206	-0.00033084	0.00025539	-0.00033174	0.00077919
0.00019258	-0.00033065	0.00025282	-0.00033147	0.00077687
0.00019231	-0.00032994	0.00025531	-0.00033084	0.00077845
0.00019096	-0.00032806	0.00025379	-0.00032896	0.00077370
0.00019229	-0.00033036	0.00025328	-0.00033120	0.00077676
0.00019167	-0.00033018	0.00025409	-0.00033106	0.00077681
0.00019093	-0.00032964	0.00025214	-0.00033049	0.00077356
0.00019228	-0.00033101	0.00025412	-0.00033187	0.00077827
0.00018961	-0.00033264	0.00025581	-0.00033362	0.00077904
0.00019281	-0.00032919	0.00025392	-0.00033004	0.00077677
0.00019321	-0.00033017	0.00025484	-0.00033103	0.00077907
0.00019241	-0.00032918	0.00025621	-0.00033010	0.00077872
0.00019315	-0.00033031	0.00025294	-0.00033112	0.00077720
0.00019151	-0.00033018	0.00025418	-0.00033107	0.00077676
0.00019236	-0.00032996	0.00025418	-0.00033082	0.00077736
0.00019247	-0.00032898	0.00025558	-0.00032988	0.00077793
0.00019142	-0.00033008	0.00025521	-0.00033100	0.00077763
0.00019064	-0.00033102	0.00025433	-0.00033193	0.00077690
0.00019222	-0.00032932	0.00025516	-0.00033021	0.00077758
0.00019145	-0.00032778	0.00025437	-0.00032868	0.00077451
0.00019234	-0.00032859	0.00025539	-0.00032949	0.00077722
0.00019310	-0.00033095	0.00025440	-0.00033179	0.00077930
0.00019279	-0.00032957	0.00025384	-0.00033042	0.00077705
0.00019396	-0.00032984	0.00025383	-0.00033065	0.00077844
0.00019199	-0.00032893	0.00025556	-0.00032985	0.00077739
0.00019208	-0.00033019	0.00025438	-0.00033107	0.00077753
0.00019308	-0.00032822	0.00025356	-0.00032905	0.00077570
0.00019309	-0.00032949	0.00025351	-0.00033032	0.00077692
0.00019113	-0.00032918	0.00025339	-0.00033006	0.00077458
0.00019337	-0.00032956	0.00025440	-0.00033040	0.00077817
0.00019322	-0.00032933	0.00025445	-0.00033018	0.00077785
0.00019256	-0.00032963	0.00025490	-0.00033051	0.00077796
0.00019165	-0.00033015	0.00025498	-0.00033105	0.00077768
0.00019229	-0.00033026	0.00025487	-0.00033115	0.00077832
0.00019202	-0.00033134	0.00025119	-0.00033213	0.00077535
0.00019198	-0.00032981	0.00025515	-0.00033071	0.00077784
0.00019360	-0.00033042	0.00025453	-0.00033126	0.00077939
0.00019228	-0.00032930	0.00025401	-0.00033016	0.00077645
0.00019163	-0.00033150	0.00025370	-0.00033237	0.00077770
0.00019169	-0.00032865	0.00025510	-0.00032956	0.00077634
0.00019096	-0.00032981	0.00025349	-0.00033069	0.00077515
0.00019313	-0.00032984	0.00025369	-0.00033067	0.00077749
0.00019031	-0.00032969	0.00025355	-0.00033059	0.00077445
0.00019373	-0.00033045	0.00025427	-0.00033127	0.00077927
0.00019331	-0.00033114	0.00025432	-0.00033197	0.00077960
0.00019444	-0.00032824	0.00025618	-0.00032910	0.00077971
0.00019250	-0.00032898	0.00025241	-0.00032979	0.00077470
0.00019224	-0.00032956	0.00025611	-0.00033048	0.00077882
0.00019349	-0.00032644	0.00025509	-0.00032730	0.00077587
0.00019349	-0.00032989	0.00025515	-0.00033075	0.00077940
0.00019212	-0.00032894	0.00025581	-0.00032986	0.00077779
0.00019159	-0.00032871	0.00025357	-0.00032958	0.00077474
0.00019156	-0.00032945	0.00025575	-0.00033038	0.00077769
0.00019189	-0.00032886	0.00025419	-0.00032974	0.00077582
0.00019282	-0.00032998	0.00025590	-0.00033087	0.00077960
0.00019190	-0.00032922	0.00025608	-0.00033015	0.00077813
0.00019227	-0.00032868	0.00025549	-0.00032958	0.00077735
0.00019240	-0.00032884	0.00025543	-0.00032974	0.00077756
0.00019362	-0.00032957	0.00025584	-0.00033044	0.00077991
0.00019165	-0.00033106	0.00025549	-0.00033198	0.00077911
0.00019279	-0.00032901	0.00025381	-0.00032985	0.00077646
0.00019090	-0.00033042	0.00025746	-0.00033141	0.00077977
0.00019361	-0.00033040	0.00025306	-0.00033120	0.00077786
0.00019247	-0.00032956	0.00025507	-0.00033044	0.00077798
0.00019299	-0.00033098	0.00025278	-0.00033179	0.00077756
0.00019235	-0.00033012	0.00025539	-0.00033101	0.00077875
0.00019131	-0.00032889	0.00025398	-0.00032978	0.00077507
0.00019218	-0.00033047	0.00025536	-0.00033137	0.00077891
0.00019302	-0.00033058	0.00025500	-0.00033145	0.00077947
0.00019232	-0.00033049	0.00025535	-0.00033138	0.00077905
0.00019308	-0.00032920	0.00025436	-0.00033004	0.00077749
0.00019435	-0.00032951	0.00025510	-0.00033034	0.00077979
0.00019360	-0.00033110	0.00025477	-0.00033194	0.00078031
0.00019351	-0.00033163	0.00025370	-0.00033244	0.00077965
0.00019190	-0.00032888	0.00025404	-0.00032975	0.00077569
0.00019258	-0.00032950	0.00025292	-0.00033032	0.00077581
0.00019259	-0.00032994	0.00025476	-0.00033082	0.00077817
0.00019012	-0.00033069	0.00025493	-0.00033163	0.00077668
0.00019033	-0.00033159	0.00025405	-0.00033251	0.00077689
0.00019091	-0.00032944	0.00025429	-0.00033035	0.00077554
0.00019189	-0.00032975	0.00025355	-0.00033061	0.00077605
0.00018996	-0.00032854	0.00025418	-0.00032948	0.00077361
0.00019162	-0.00032963	0.00025400	-0.00033051	0.00077612
0.00019317	-0.00033174	0.00025335	-0.00033255	0.00077907
0.00019215	-0.00033071	0.00025407	-0.00033158	0.00077780
0.00019110	-0.00033128	0.00025445	-0.00033219	0.00077774
0.00019135	-0.00032909	0.00025380	-0.00032997	0.00077513
0.00019085	-0.00032969	0.00025268	-0.00033056	0.00077409
0.00019206	-0.00032866	0.00025236	-0.00032949	0.00077391
0.00019107	-0.00032940	0.00025304	-0.00033027	0.00077438
0.00019217	-0.00033052	0.00025345	-0.00033136	0.00077698
0.00019185	-0.00032899	0.00025442	-0.00032988	0.00077615
0.00019193	-0.00032959	0.00025425	-0.00033047	0.00077664
0.00019090	-0.00033154	0.00025325	-0.00033241	0.00077656
0.00019174	-0.00033004	0.00025221	-0.00033087	0.00077482
0.00018976	-0.00033111	0.00025365	-0.00033203	0.00077544
0.00019110	-0.00033048	0.00025479	-0.00033139	0.00077729
0.00019041	-0.00033016	0.00025328	-0.00033105	0.00077473
0.00019121	-0.00033158	0.00025670	-0.00033254	0.00078044
0.00018902	-0.00033019	0.00025412	-0.00033115	0.00077429
0.00019108	-0.00033029	0.00025207	-0.00033113	0.00077429
0.00019226	-0.00032848	0.00025488	-0.00032937	0.00077651
0.00019187	-0.00033139	0.00025524	-0.00033229	0.00077940
0.00019217	-0.00033083	0.00025343	-0.00033167	0.00077728
0.00019005	-0.00033071	0.00025304	-0.00033160	0.00077469
0.00019235	-0.00032853	0.00025439	-0.00032940	0.00077614
0.00019159	-0.00032947	0.00025458	-0.00033037	0.00077654
0.00019225	-0.00033014	0.00025351	-0.00033099	0.00077675
0.00019284	-0.00032974	0.00025332	-0.00033056	0.00077672
0.00019151	-0.00033080	0.00025318	-0.00033166	0.00077635
0.00019118	-0.00033040	0.00025373	-0.00033129	0.00077619
0.00019139	-0.00033047	0.00025307	-0.00033133	0.00077579
0.00019082	-0.00032986	0.00025392	-0.00033076	0.00077550
0.00019034	-0.00033070	0.00025427	-0.00033163	0.00077624
0.00019058	-0.00033323	0.00025456	-0.00033415	0.00077929
0.00019167	-0.00033176	0.00025250	-0.00033260	0.00077677
0.00019040	-0.00033100	0.00025208	-0.00033186	0.00077434
0.00019183	-0.00032810	0.00025376	-0.00032897	0.00077457
0.00018915	-0.00033098	0.00025264	-0.00033189	0.00077368
0.00019224	-0.00033160	0.00025149	-0.00033240	0.00077613
0.00019241	-0.00033051	0.00025295	-0.00033134	0.00077670
0.00019017	-0.00033158	0.00025507	-0.00033253	0.00077778
0.00019065	-0.00033074	0.00025304	-0.00033162	0.00077530
0.00019011	-0.00032974	0.00025229	-0.00033062	0.00077302
0.00019138	-0.00033066	0.00025193	-0.00033149	0.00077480
0.00019182	-0.00033050	0.00025463	-0.00033139	0.00077785
0.00019186	-0.00032840	0.00025376	-0.00032926	0.00077489
0.00019110	-0.00033090	0.00025361	-0.00033178	0.00077648
0.00019134	-0.00033007	0.00025500	-0.00033099	0.00077733
0.00019143	-0.00033007	0.00025324	-0.00033094	0.00077561
0.00019275	-0.00033051	0.00025254	-0.00033132	0.00077660
0.00019372	-0.00032999	0.00025240	-0.00033077	0.00077690
0.00019133	-0.00033017	0.00025476	-0.00033108	0.00077717
0.00019113	-0.00032881	0.00025433	-0.00032971	0.00077518
0.00018965	-0.00032971	0.00025310	-0.00033062	0.00077337
0.00019113	-0.00032984	0.00025441	-0.00033074	0.00077629
0.00019056	-0.00033077	0.00025358	-0.00033167	0.00077580
0.00019118	-0.00032858	0.00025413	-0.00032947	0.00077478
0.00019229	-0.00033011	0.00025438	-0.00033098	0.00077765
0.00019167	-0.00033094	0.00025350	-0.00033180	0.00077697
0.00019165	-0.00032980	0.00025343	-0.00033066	0.00077575
0.00019192	-0.00032936	0.00025511	-0.00033026	0.00077729
0.00019127	-0.00032939	0.00025473	-0.00033030	0.00077630
0.00019204	-0.00032802	0.00025494	-0.00032892	0.00077590
0.00019174	-0.00033052	0.00025271	-0.00033136	0.00077581
0.00019008	-0.00033013	0.00025290	-0.00033103	0.00077401
0.00019246	-0.00033053	0.00025523	-0.00033142	0.00077910
0.00019248	-0.00033082	0.00025317	-0.00033165	0.00077730
0.00019150	-0.00033020	0.00025354	-0.00033107	0.00077611
0.00019007	-0.00032992	0.00025452	-0.00033086	0.00077545
0.00019220	-0.00032919	0.00025360	-0.00033004	0.00077584
0.00019304	-0.00032929	0.00025333	-0.00033011	0.00077648
0.00019198	-0.00033072	0.00025312	-0.00033157	0.00077666
0.00019270	-0.00033029	0.00025396	-0.00033114	0.00077780
0.00019305	-0.00033041	0.00025398	-0.00033125	0.00077828
0.00019374	-0.00032741	0.00025549	-0.00032827	0.00077750
0.00019273	-0.00033117	0.00025363	-0.00033200	0.00077837
0.00019211	-0.00032835	0.00025514	-0.00032925	0.00077651
0.00019077	-0.00032911	0.00025477	-0.00033004	0.00077557
0.00019095	-0.00032748	0.00025496	-0.00032841	0.00077433
0.00019220	-0.00032869	0.00025708	-0.00032963	0.00077892
0.00019254	-0.00033049	0.00025450	-0.00033135	0.00077840
0.00019084	-0.00033001	0.00025555	-0.00033095	0.00077734
0.00019048	-0.00032964	0.00025421	-0.00033056	0.00077524
0.00019004	-0.00033015	0.00025267	-0.00033103	0.00077374
0.00019284	-0.00033084	0.00025334	-0.00033166	0.00077784
0.00019243	-0.00032970	0.00025459	-0.00033057	0.00077759
0.00019180	-0.00033043	0.00025377	-0.00033129	0.00077687
0.00019208	-0.00033155	0.00025111	-0.00033234	0.00077553
0.00019155	-0.00032982	0.00025414	-0.00033071	0.00077639
0.00019106	-0.00033067	0.00025176	-0.00033150	0.00077432
0.00019055	-0.00033016	0.00025398	-0.00033107	0.00077560
0.00019077	-0.00033159	0.00025352	-0.00033248	0.00077677
0.00018959	-0.00033115	0.00025561	-0.00033213	0.00077734
0.00019182	-0.00032901	0.00025582	-0.00032994	0.00077757
0.00019106	-0.00033029	0.00025455	-0.00033120	0.00077681
0.00019213	-0.00032856	0.00025399	-0.00032942	0.00077555
0.00019072	-0.00033114	0.00025485	-0.00033207	0.00077764
0.00019114	-0.00032984	0.00025380	-0.00033073	0.00077567
0.00019242	-0.00032998	0.00025545	-0.00033087	0.00077874
0.00019178	-0.00032879	0.00025360	-0.00032966	0.00077504
0.00019094	-0.00033068	0.00025380	-0.00033157	0.00077631
0.00019265	-0.00033032	0.00025469	-0.00033119	0.00077853
0.00019043	-0.00032904	0.00025423	-0.00032997	0.00077463
0.00019141	-0.00032813	0.00025414	-0.00032902	0.00077457
0.00019241	-0.00032831	0.00025540	-0.00032921	0.00077702
0.00019273	-0.00033052	0.00025420	-0.00033137	0.00077829
0.00019302	-0.00032821	0.00025415	-0.00032906	0.00077623
0.00019156	-0.00033109	0.00025384	-0.00033197	0.00077737
0.00019323	-0.00032863	0.00025552	-0.00032951	0.00077826
0.00019103	-0.00033065	0.00025404	-0.00033155	0.00077662
0.00019213	-0.00032985	0.00025399	-0.00033072	0.00077684
0.00019206	-0.00032984	0.00025325	-0.00033068	0.00077599
0.00019222	-0.00033091	0.00025235	-0.00033172	0.00077629
0.00019025	-0.00032941	0.00025279	-0.00033030	0.00077334
0.00019096	-0.00033187	0.00025265	-0.00033273	0.00077634
0.00018940	-0.00033043	0.00025302	-0.00033135	0.00077377
0.00019075	-0.00033214	0.00025364	-0.00033303	0.00077742
0.00019136	-0.00033006	0.00025313	-0.00033093	0.00077541
0.00019116	-0.00033161	0.00025427	-0.00033251	0.00077794
0.00019106	-0.00033007	0.00025505	-0.00033099	0.00077711
0.00019155	-0.00033080	0.00025279	-0.00033165	0.00077599
0.00019163	-0.00033049	0.00025408	-0.00033137	0.00077708
0.00018988	-0.00033009	0.00025279	-0.00033099	0.00077366
0.00019182	-0.00033182	0.00025316	-0.00033267	0.00077765
0.00018819	-0.00033120	0.00025320	-0.00033216	0.00077355
0.00019053	-0.00033082	0.00025150	-0.00033166	0.00077368
0.00019234	-0.00033243	0.00025436	-0.00033329	0.00077999
0.00019004	-0.00032947	0.00025356	-0.00033038	0.00077398
0.00019217	-0.00033100	0.00025229	-0.00033182	0.00077628
0.00018995	-0.00033218	0.00025215	-0.00033306	0.00077515
0.00019060	-0.00033267	0.00025198	-0.00033352	0.00077610
0.00019127	-0.00033120	0.00025363	-0.00033208	0.00077698
0.00018921	-0.00033262	0.00025420	-0.00033357	0.00077699
